year,rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank.1,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,Fun Rk,adjt
2023,11,San Diego St.,MWC,32-7,110.77338302443322,61,89.52728852728237,4,0.9204769451866124,11,32,7,15,3,15-3,0.7083064457345115,0.633476696,0.700656718,0.7083064457345115,0.633476696,0.700656718,0.7142288463956665,0.7529875304848637,110.24491145774516,99.69086617647108,110.24491145774516,99.69086617647108,115.47191792764076,92.80247731,110.97835447142816,91.80586277811216,0.8985374570618303,13,0.06595502,1282,1147,1158.95,1.1061736917036973,0.9896889425773328,0,0.8333333333333334,5.654206899456119,10,45,65.69297888771959
2023,12,Marquette,BE,29-7,118.71228090346808,8,96.03204563,41,0.9196971527463966,12,29,7,17,3,17-3,0.6940083321187549,0.5211988584833501,0.7538263244122574,0.6940083321187549,0.5211988584833501,0.7538263244122574,0.6931327941559712,0.810467966,109.02441465882906,99.62421691482184,109.02441465882906,99.62421691482184,120.79789359938208,98.18056079158252,118.80660829372508,92.11961571507678,0.9491025951664184,14,0.074903548,1607,1458,1399.8,1.1480211458779823,1.0415773681954563,0,0.85,7.827782386608318,6,32,68.38038977916035
2023,13,Creighton,BE,24-13,115.00113876066736,21,93.24520489031065,15,0.9177119789304168,13,24,13,14,6,14-6,0.7318135875615507,0.6315983216461506,0.7540297016679626,0.7318135875615507,0.6315983216461506,0.7540297016679626,0.6684168866995239,0.726758118,110.5448417065236,99.11339199789929,110.5448417065236,99.11339199789929,115.36802994297288,91.44688612662978,112.1855836481522,93.60364781458658,0.8891885434128713,16,-0.056245717,1524,1343,1384.7624999999996,1.1005497332575085,0.9698413987958228,0,0.7,2.158418750533814,29,299,67.68228429397479
2023,14,Kansas,B12,28-8,113.79333571558163,31,92.27019569317486,13,0.9176714836767969,14,28,8,13,5,13-5,0.7766037409027894,0.6459843928389997,0.8649741110271232,0.7766037409027894,0.6459843928389997,0.8649741110271232,0.6239016574163224,0.7285320303417055,110.43683084767171,97.02588965350948,110.43683084767171,97.02588965350948,113.25013768029386,94.35273515,112.55241515795092,91.13675170950704,0.9188755003548716,24,0.1130333368067876,1320,1275,1264.2499999999998,1.0440972908839234,1.008503065058335,0,0.7222222222222222,10.074752486721962,2,12,69.03103028495026
2023,15,Duke,ACC,27-9,113.30081050855092,33,92.92870831211256,14,0.9071613718129126,15,27,9,14,6,14-6,0.6743906916351666,0.5563067022102509,0.6982478367979599,0.6743906916351666,0.5563067022102509,0.6982478367979599,0.7249014634457229,0.7772735469640353,109.47629545932077,101.0437953330204,109.47629545932077,101.0437953330204,110.13273905229354,95.26111366746407,105.52084568657224,92.20501379117673,0.8250986946755782,13,0.011938775,1423,1333,1321.65,1.0766844474709645,1.0085877501607838,0,0.7,4.502302500168492,16,149,64.87122401
2023,16,Memphis,Amer,26-9,115.35229414756763,20,95.00965736039788,30,0.9030114056517408,16,26,9,13,5,13-5,0.6786695561103248,0.6419625491014962,0.6726241997437946,0.6786695561103248,0.6419625491014962,0.6726241997437946,0.7217406860009823,0.7350316892245379,108.1271588,99.78918435154068,108.1271588,99.78918435154068,114.24742782786558,98.65251114895985,120.97650434826534,95.70150437978582,0.9367408442601064,9,0.015828333,1465,1368,1337.3375,1.0954601960985917,1.0229280192920636,0,0.7222222222222222,4.717477376971711,15,142,70.99855931791518
2023,17,Baylor,B12,23-11,121.6892020081382,2,100.60664114102296,102,0.8991574698795637,17,23,11,11,7,7-Nov,0.741980695,0.5555265725016492,0.867076841,0.741980695,0.5555265725016492,0.867076841,0.6345475315923207,0.7494112144177584,109.70563629960034,97.76683117,109.70563629960034,97.76683117,125.33312966008322,101.28119761101732,123.4456773823917,103.77290549681234,0.8804140900087023,22,0.043640369,1361,1321,1208.9625,1.1257586566994426,1.0926724360763878,0,0.6111111111111112,5.236987714039004,12,86,66.87787082356178
2023,18,West Virginia,B12,19-15,117.2481472,14,97.45053585,55,0.8934901958128533,18,19,15,7,11,11-Jul,0.7553438721316719,0.5742864723296512,0.8677188356817155,0.7553438721316719,0.5742864723296512,0.8677188356817155,0.6427501560835438,0.7862924197929311,109.9362575607048,97.48754971,109.9362575607048,97.48754971,115.61798813027634,97.88880359220714,114.07867613135748,98.24320011827616,0.8479466925800913,21,-0.070814412,1323,1332,1264.2124999999996,1.0465012804413818,1.053620336770915,0,0.3888888888888889,1.4571553608037828,36,325,68.41647794306277
2023,19,Arkansas,SEC,22-14,111.90350580072015,45,93.34838175723132,16,0.8894299715932004,19,22,14,8,10,10-Aug,0.718374719,0.5925265645358532,0.7606346258781751,0.718374719,0.5925265645358532,0.7606346258781751,0.6733982574176531,0.7884929143878066,109.66251983007166,98.53242208926967,109.66251983007166,98.53242208926967,111.09563634626691,95.05574444719517,111.93580527486182,94.83791323,0.8705913246011975,17,-0.043912638,1302,1274,1247.225,1.0439174968429916,1.0214676582012068,0,0.4444444444444444,0.3776990567477763,48,278,69.51441107656514
2023,20,Xavier,BE,27-10,118.01064878070812,9,98.47585588053032,74,0.8890505928235619,20,27,10,15,5,15-5,0.7093084263518966,0.5770738811484862,0.7569562539715696,0.7093084263518966,0.5770738811484862,0.7569562539715696,0.6783617189471595,0.7649265480075809,109.77228400237368,99.1494203,109.77228400237368,99.1494203,121.2908699876146,98.79365788730944,120.3562324687404,96.47461570742776,0.9271372641330112,16,0.071045176,1631,1511,1434.0375,1.1373482213679909,1.053668401279604,0,0.75,5.359460481631063,11,38,70.47430050084068
2023,21,Auburn,SEC,21-13,113.1300414317289,34,94.90539525018212,28,0.8828872355996009,21,21,13,10,8,8-Oct,0.7111484752735808,0.598591051,0.7620138191356143,0.7111484752735808,0.598591051,0.7620138191356143,0.6816104218595294,0.7712834917701097,109.27768731438134,98.81680468781416,109.27768731438134,98.81680468781416,113.94892851231856,95.29991012969349,111.7890404400098,95.55321448760824,0.8587197946892242,15,-0.03413932,1293,1245,1226.9625,1.0538219383232983,1.0147009382927352,0,0.5555555555555556,1.0538402508620233,42,252,67.59854743
2023,22,Florida Atlantic,CUSA,35-4,114.0233659716351,27,95.76563834482587,40,0.881503307,22,35,4,18,2,18-2,0.544473492,0.3701986889959157,0.5640648848920841,0.544473492,0.3701986889959157,0.5640648848920841,0.8115244478783384,0.9047226222594212,106.02036408095076,102.41778290481312,106.02036408095076,102.41778290481312,113.15716215677858,97.00874863456144,117.7315065,94.81078008924923,0.9234392720940706,8,0.1098177085390909,1566,1341,1383.1625,1.1321880111700542,0.9695173199099888,0,0.9,4.719389740134461,14,15,67.45823519414974
2023,23,Texas A&M,SEC,25-10,113.84372083536718,30,95.67043297,38,0.8808022688109122,23,25,10,15,3,15-3,0.6639939219639494,0.4708803119646075,0.7581397779405286,0.6639939219639494,0.4708803119646075,0.7581397779405286,0.7218245082004286,0.8537741916521167,108.21535112477264,100.0946449005277,108.21535112477264,100.0946449005277,115.79488103110003,90.72973930112084,112.4975550750266,96.92927339882291,0.847215161,14,0.024054703,1289,1141,1186.6875000000002,1.0862168852372671,0.9614999736661924,0,0.8333333333333334,3.684142240110016,19,129,65.98965673219658
2023,24,Kansas St.,B12,26-10,112.62225144037608,39,94.68001085,27,0.8803415724813244,24,26,10,11,7,7-Nov,0.7164905358326037,0.4583052378163929,0.8692054192656897,0.7164905358326037,0.4583052378163929,0.8692054192656897,0.6831416659173442,0.8982410545952788,108.61505317862822,98.26689675988382,108.61505317862822,98.26689675988382,114.3531289309709,94.36298144569224,115.87565897731842,97.05482957799788,0.8847578927685465,19,0.074618822,1384,1349,1322.3124999999998,1.0466512265444063,1.0201824455263035,0,0.6111111111111112,4.237981089236691,17,33,69.80174466109423
2023,25,Michigan St.,B10,21-13,114.41898247482573,24,96.44294108071573,45,0.8771299253663618,25,21,13,11,8,8-Nov,0.7741704900566259,0.6348530653032172,0.8355988809534101,0.7741704900566259,0.6348530653032172,0.8355988809534101,0.6443315190004937,0.7381433874398744,111.81039731727428,98.73019835,111.81039731727428,98.73019835,114.08168053928222,94.90747149930448,113.0213425,95.53523756955812,0.8735741900702759,20,0.019327295,1326,1284,1245.9499999999996,1.0642481640515271,1.0305389461856418,0,0.5789473684210527,2.426212524001854,26,134,64.59420560855175
2023,26,Kentucky,SEC,22-12,115.6532760738321,18,97.74404012596489,60,0.8737810384488185,26,22,12,12,6,6-Dec,0.6791236308897715,0.5425155972248817,0.7539742234491074,0.6791236308897715,0.5425155972248817,0.7539742234491074,0.6972356432559565,0.7690798000026197,108.73264380292696,99.89736419488672,108.73264380292696,99.89736419488672,118.2098091089246,101.4803124,114.05349330731968,95.93273459162538,0.8797149512081651,15,-0.007652951,1309,1249,1182.475,1.107000147994672,1.0562591175289118,0,0.6666666666666666,1.6142164367292504,33,186,65.77184150913011
2023,27,Miami FL,ACC,29-8,119.14253318032344,7,100.87358447709384,109,0.8714906040494397,27,29,8,15,5,15-5,0.662098637,0.4863450088281327,0.6729034521060904,0.662098637,0.4863450088281327,0.6729034521060904,0.719735196,0.8349441872210763,108.37689322097964,100.64626737097612,108.37689322097964,100.64626737097612,117.51471733831563,99.28022562761778,121.98218102421696,98.64150175230496,0.9200041392165498,13,0.1099876314129256,1601,1457,1399.875,1.1436735422805608,1.0408072149299044,0,0.75,3.659271451887041,20,14,68.64868814920749
